epoch,loss,return_mean,return_std,latency_mean_ms,returns,time_s
12,0.2567807734012604,9.3,0.6403124237432849,25.737450537558143,"[10.0, 8.0, 10.0, 9.0, 10.0, 9.0, 9.0, 10.0, 9.0, 9.0]",1027.9523265361786
13,0.2545855939388275,9.4,0.66332495807108,14.028477659384736,"[10.0, 10.0, 10.0, 9.0, 9.0, 9.0, 10.0, 9.0, 10.0, 8.0]",1109.313645362854
14,0.2542843520641327,10.7,0.7810249675906655,9.426196261752308,"[10.0, 10.0, 12.0, 10.0, 11.0, 10.0, 11.0, 12.0, 11.0, 10.0]",1239.4138159751892
15,0.25515469908714294,10.5,0.9219544457292888,14.186182857173705,"[9.0, 12.0, 10.0, 11.0, 10.0, 9.0, 11.0, 11.0, 11.0, 11.0]",1322.4958066940308
16,0.2531375586986542,10.2,0.8717797887081347,12.599876470666654,"[10.0, 9.0, 11.0, 10.0, 10.0, 12.0, 9.0, 10.0, 10.0, 11.0]",1428.890139579773
17,0.25420379638671875,10.4,0.9165151389911681,9.835966346145142,"[12.0, 9.0, 10.0, 10.0, 11.0, 9.0, 11.0, 11.0, 10.0, 11.0]",1507.8622336387634
18,0.2537459135055542,11.0,0.7745966692414834,9.614634545455786,"[11.0, 10.0, 12.0, 12.0, 11.0, 11.0, 12.0, 10.0, 11.0, 10.0]",1618.9693849086761
19,0.25367459654808044,11.8,1.1661903789690602,17.666113559243968,"[10.0, 12.0, 14.0, 11.0, 12.0, 13.0, 13.0, 11.0, 11.0, 11.0]",1706.5565404891968
20,0.25451552867889404,12.2,1.077032961426901,15.406978688409506,"[13.0, 11.0, 10.0, 13.0, 11.0, 13.0, 13.0, 13.0, 12.0, 13.0]",1807.8141195774078
21,0.2529153823852539,13.1,0.7000000000000001,16.70598702303115,"[14.0, 13.0, 12.0, 13.0, 13.0, 14.0, 13.0, 12.0, 14.0, 13.0]",1915.9531598091125
22,0.2527463436126709,12.9,1.1357816691600546,9.763717054216938,"[12.0, 14.0, 12.0, 14.0, 11.0, 12.0, 14.0, 14.0, 12.0, 14.0]",2010.5636701583862
23,0.2539536654949188,13.2,0.7483314773547883,22.14067045460152,"[14.0, 13.0, 14.0, 13.0, 13.0, 14.0, 14.0, 12.0, 12.0, 13.0]",2122.360676050186
24,0.25301989912986755,12.3,1.004987562112089,8.96516666667535,"[11.0, 14.0, 13.0, 12.0, 13.0, 13.0, 13.0, 11.0, 12.0, 11.0]",2226.2479677200317
25,0.25412485003471375,12.7,0.6403124237432849,14.883954330698328,"[14.0, 12.0, 12.0, 13.0, 13.0, 12.0, 13.0, 12.0, 13.0, 13.0]",2313.4348454475403
26,0.2542538046836853,14.0,2.0,16.481042857191955,"[14.0, 11.0, 17.0, 12.0, 13.0, 14.0, 17.0, 14.0, 16.0, 12.0]",2428.6144721508026
27,0.2527657151222229,12.9,1.1357816691600546,11.62292868209551,"[14.0, 12.0, 13.0, 14.0, 11.0, 14.0, 13.0, 14.0, 13.0, 11.0]",2512.2146167755127
28,0.2521960139274597,13.2,1.7204650534085253,10.191146212119666,"[12.0, 11.0, 14.0, 15.0, 15.0, 13.0, 11.0, 15.0, 15.0, 11.0]",2592.571328639984
29,0.25217464566230774,14.7,1.4177446878757824,12.97948299313192,"[16.0, 16.0, 15.0, 16.0, 15.0, 13.0, 15.0, 16.0, 13.0, 12.0]",2688.5405859947205
30,0.2518719434738159,14.8,1.4696938456699067,10.560567567584233,"[14.0, 13.0, 16.0, 15.0, 16.0, 14.0, 15.0, 16.0, 12.0, 17.0]",2800.4774420261383
31,0.25104910135269165,14.7,1.5524174696260025,21.569851700640815,"[16.0, 17.0, 13.0, 12.0, 14.0, 15.0, 16.0, 13.0, 16.0, 15.0]",2927.2132024765015
32,0.2524072527885437,14.4,1.0198039027185568,19.522108333351046,"[14.0, 13.0, 16.0, 15.0, 15.0, 15.0, 13.0, 15.0, 13.0, 15.0]",3039.7201652526855
33,0.2520594894886017,12.3,0.6403124237432849,11.867504878088168,"[13.0, 12.0, 13.0, 12.0, 11.0, 13.0, 13.0, 12.0, 12.0, 12.0]",3161.8631751537323
34,0.25190526247024536,14.8,1.0770329614269007,9.50641891893463,"[16.0, 14.0, 15.0, 15.0, 13.0, 15.0, 16.0, 16.0, 15.0, 13.0]",3260.2632460594177
35,0.25178560614585876,14.6,1.3564659966250536,9.613061643891616,"[14.0, 15.0, 13.0, 14.0, 16.0, 13.0, 17.0, 13.0, 16.0, 15.0]",3367.6965503692627
36,0.25166070461273193,14.1,1.374772708486752,10.353031914882136,"[13.0, 14.0, 14.0, 15.0, 15.0, 12.0, 17.0, 13.0, 13.0, 15.0]",3436.9823458194733
37,0.24962779879570007,14.4,1.4966629547095764,8.239516666624999,"[14.0, 16.0, 13.0, 13.0, 15.0, 14.0, 12.0, 16.0, 14.0, 17.0]",3500.721655845642
38,0.2515755891799927,14.8,1.32664991614216,8.051745945952437,"[17.0, 13.0, 15.0, 17.0, 15.0, 13.0, 14.0, 14.0, 15.0, 15.0]",3559.216867685318
39,0.2517261207103729,14.9,1.7,8.212687248347391,"[15.0, 15.0, 18.0, 12.0, 16.0, 15.0, 13.0, 14.0, 17.0, 14.0]",3613.692599773407
40,0.25146007537841797,14.9,1.0440306508910548,8.084871812112983,"[14.0, 15.0, 16.0, 14.0, 13.0, 16.0, 16.0, 16.0, 14.0, 15.0]",3666.0775055885315
41,0.25146329402923584,14.3,1.676305461424021,16.735258041932923,"[14.0, 15.0, 12.0, 16.0, 13.0, 13.0, 17.0, 12.0, 16.0, 15.0]",3733.4989142417908
42,0.2513183653354645,15.2,0.9797958971132712,8.920733552701533,"[17.0, 16.0, 14.0, 15.0, 15.0, 14.0, 16.0, 15.0, 14.0, 16.0]",3803.0382351875305
43,0.2518235146999359,14.1,0.8306623862918076,9.73176382978365,"[14.0, 14.0, 14.0, 14.0, 15.0, 14.0, 13.0, 14.0, 16.0, 13.0]",3873.5774109363556
44,0.25137919187545776,14.0,1.4142135623730951,9.199332142985181,"[14.0, 15.0, 13.0, 13.0, 16.0, 15.0, 12.0, 12.0, 16.0, 14.0]",3942.5785501003265
45,0.2513180673122406,15.2,1.4000000000000001,7.949943421037556,"[13.0, 14.0, 15.0, 17.0, 14.0, 14.0, 17.0, 16.0, 17.0, 15.0]",4006.989856481552
46,0.2514243423938751,14.3,1.4177446878757827,8.284995804127254,"[13.0, 13.0, 16.0, 17.0, 13.0, 13.0, 14.0, 16.0, 14.0, 14.0]",4074.0307552814484
47,0.2513183355331421,14.5,1.5652475842498528,11.425468965547946,"[13.0, 13.0, 17.0, 13.0, 14.0, 16.0, 15.0, 17.0, 14.0, 13.0]",4136.107651472092
48,0.25207361578941345,13.9,1.374772708486752,10.79812517982253,"[12.0, 13.0, 14.0, 14.0, 14.0, 12.0, 14.0, 14.0, 17.0, 15.0]",4198.106606721878
49,0.2512589395046234,14.2,1.8867962264113207,7.826180281702197,"[13.0, 12.0, 17.0, 13.0, 17.0, 14.0, 13.0, 13.0, 13.0, 17.0]",4254.349066495895
